0,0,0,282,0,0,1.0,0.0,0.0,1317.09161716,89.0,0.0,8.33333333333,0.0,0.0,0.666666666667,0.0,0.0,0,243,51,251,0,0,0.0,660.981987795,519.59045947,474.747301369,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,0,0,1.0,0.0,0.0,1284.90369789,89.0,0.0,13.3333333333,0.0,0.0,0.666666666667,0.0,0.0,0,244,51,251,0,0,0.0,657.526728404,501.75865107,443.561801702,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,0,0,1.0,0.0,0.0,1243.00264876,89.0,0.0,7.66666666667,0.0,0.0,0.666666666667,0.0,0.0,0,244,51,252,0,0,0.0,653.977430873,501.520757306,416.980289433,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1178.15152519,0.0,0.0,8.0,0.0,0.0,0.666666666667,0.0,0.0,0,245,51,252,0,0,0.0,649.32269241,498.803931785,397.918698817,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1125.57721121,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,0,245,50,253,0,0,0.0,644.827268378,493.824307094,387.090084995,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1129.62379149,0.0,0.0,7.0,0.0,0.0,0.333333333333,0.0,0.0,0,246,50,253,0,0,0.0,640.346303305,481.508019999,385.404131462,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1140.28892487,0.0,0.0,6.66666666667,0.0,0.0,0.333333333333,0.0,0.0,0,246,50,254,0,0,0.0,635.924816103,464.000327553,392.293258885,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1145.3433461,0.0,0.0,3.66666666667,0.0,0.0,0.333333333333,0.0,0.0,0,246,50,254,0,0,0.0,630.523961998,463.221784146,405.17978319,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1146.11343702,0.0,0.0,9.0,0.0,0.0,0.333333333333,0.0,0.0,0,247,50,254,0,0,0.0,625.16446316,457.87959223,423.22496033,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1142.86430281,0.0,0.0,3.0,0.0,0.0,0.333333333333,0.0,0.0,0,247,50,255,0,0,0.0,622.41559273,472.367798602,439.877374651,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1133.52406652,0.0,0.0,11.0,0.0,0.0,0.333333333333,0.0,0.0,0,247,50,255,0,0,0.0,616.964023879,503.333743051,464.048914829,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,285,1,0,1.0,0.0,0.0,1120.30587832,0.0,0.0,12.3333333333,0.0,0.0,0.333333333333,0.0,0.0,0,247,51,255,0,0,0.0,610.770107303,534.929748732,485.065839635,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1127.10010851,0.0,0.0,14.6666666667,0.0,0.0,0.666666666667,0.0,0.0,0,247,51,255,0,0,0.0,602.200906256,575.32039809,503.408163657,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1146.52355915,0.0,0.0,9.0,0.0,0.0,0.666666666667,0.0,0.0,0,248,51,256,0,0,0.0,592.907066477,593.361598301,519.297958153,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1154.65657856,0.0,0.0,2.66666666667,0.0,0.0,0.666666666667,0.0,0.0,0,248,51,256,0,0,0.0,582.900343802,600.80014463,538.29267599,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,284,1,0,1.0,0.0,0.0,1169.31551995,0.0,0.0,9.33333333333,0.0,0.0,0.666666666667,0.0,0.0,0,248,51,256,0,0,0.0,572.193427206,602.584419613,556.062357946,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,1,0,1.0,0.0,0.0,1184.06898826,0.0,0.0,14.6666666667,0.0,0.0,0.666666666667,0.0,0.0,0,249,52,256,0,0,0.0,560.799932829,604.683715923,575.215566509,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,1,0,1.0,0.0,0.0,1188.71572686,0.0,0.0,14.6666666667,0.0,0.0,0.666666666667,0.0,0.0,0,249,52,256,0,0,0.0,543.256496452,605.831529716,593.480725334,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,1,0,1.0,0.0,0.0,1191.12892017,0.0,0.0,9.0,0.0,0.0,0.666666666667,0.0,0.0,0,249,52,257,0,0,0.0,525.388477396,606.13414203,608.877784247,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,1,0,1.0,0.0,0.0,1191.81830049,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,0,250,52,257,0,0,0.0,507.25327521,605.000343417,623.016544255,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,283,1,0,1.0,0.0,0.0,1190.88727591,0.0,0.0,6.66666666667,0.0,0.0,0.666666666667,0.0,0.0,0,250,52,257,0,0,0.0,488.914467883,602.52785043,635.002192104,0.0,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1188.68752626,0.0,0.0,14.6666666667,0.0,0.0,0.666666666667,0.0,0.0,0,251,52,257,0,0,0.0,470.442844238,604.06767872,646.088093236,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1185.10170538,0.0,0.0,13.0,0.0,0.0,0.666666666667,0.0,0.0,0,251,52,257,0,0,0.0,452.388512661,610.225036952,654.389001174,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1179.30267912,0.0,0.0,2.33333333333,0.0,0.0,0.666666666667,0.0,0.0,0,251,52,258,0,0,0.0,434.776602984,617.85554931,660.597333538,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1170.38181073,0.0,0.0,3.33333333333,0.0,0.0,0.666666666667,0.0,0.0,0,252,52,258,0,0,0.0,417.630964493,624.36150858,665.462593482,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1158.51828085,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0.0,0,252,52,258,0,0,0.0,400.029670957,630.566310577,668.728912691,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,282,1,0,1.0,0.0,0.0,1146.51021306,0.0,0.0,14.3333333333,0.0,0.0,0.666666666667,0.0,0.0,0,253,52,258,0,0,0.0,382.609475583,637.926823675,669.977609748,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
0,0,0,281,1,0,1.0,0.0,0.0,1132.39452819,0.0,0.0,14.3333333333,0.0,0.0,0.666666666667,0.0,0.0,0,253,53,258,0,0,0.0,364.1386237,645.575652367,669.401684867,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0
