561,18,11,560,359,588,24106.37285,1391.059517,549.4692961,20542.73925,15673.62467,24312.45603,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,449,3,47,389,433,256,14793.76696,253.3123229,3005.974628,13538.32871,14573.37563,9441.185446,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
566,18,11,564,364,593,24314.54997,1409.302562,554.5899837,20721.8427,15696.05914,24499.68674,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,443,3,47,383,425,251,14884.88495,255.6012305,3005.974628,13750.63345,14732.66041,9428.261519,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
568,19,11,567,368,595,24416.2352,1469.716388,560.4498656,20902.12266,15776.35174,24565.22507,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,436,3,47,376,418,246,15117.25455,258.1487441,3005.974628,14059.31743,15002.81241,9497.219272,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,19,12,569,372,595,24468.76396,1510.716103,567.8785473,21038.41945,15891.2491,24594.57977,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,429,3,47,369,411,241,15455.15599,259.9812829,3005.974628,14439.76274,15372.32156,9652.66953,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
570,20,12,570,374,596,24479.25127,1516.654839,572.995084,21117.60461,15988.18767,24606.04242,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,421,3,47,364,404,236,15885.88461,261.9088583,3005.974628,14841.41009,15826.99157,9887.176214,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,19,12,570,375,596,24456.73497,1464.870606,573.816558,21138.06313,16052.29103,24603.62246,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,361,397,231,16392.09523,262.9005435,3010.753785,15070.23029,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,18,12,571,375,595,24415.22827,1426.842308,571.1389547,21145.61944,16042.04181,24593.05062,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,361,397,231,16392.09523,262.9005435,3010.753785,15070.23029,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
568,18,12,571,374,595,24372.32865,1379.654557,566.4101118,21151.50586,16015.82516,24578.97784,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,361,397,231,16392.09523,262.9005435,3010.753785,15058.60754,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
568,17,11,571,373,595,24330.91666,1347.691008,559.5412122,21155.49976,15940.15053,24561.38845,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,361,397,231,16392.09523,262.9005435,3010.753785,15038.73276,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
567,17,11,571,372,595,24303.92729,1312.232475,550.5552541,21160.48196,15786.27025,24541.44391,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,361,397,231,16392.09523,262.9005435,3010.753785,15012.74267,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
567,16,11,571,369,595,24295.97703,1286.097698,540.590572,21168.28216,15592.1939,24518.49269,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,362,397,231,16392.09523,262.9005435,3010.753785,14972.31645,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
568,16,11,571,367,594,24310.5065,1278.461289,530.8461152,21176.69417,15370.61328,24498.91098,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,362,397,231,16392.09523,262.9005435,3010.753785,14907.51721,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
568,16,11,571,364,594,24349.347,1283.941249,523.3904816,21177.57031,15128.35835,24482.91101,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,363,397,231,16392.09523,262.9005435,3010.753785,14832.76448,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,17,11,571,362,594,24400.28117,1288.225887,518.1724368,21178.37084,14901.96344,24470.52285,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,364,397,231,16392.09523,262.9005435,3010.753785,14767.20358,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,17,11,571,360,594,24430.12351,1286.671885,515.8033979,21178.37084,14753.35192,24465.65501,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,365,397,231,16392.09523,262.9005435,3010.753785,14730.82512,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
569,17,11,571,359,594,24448.81176,1286.671885,513.721934,21178.9752,14654.5604,24463.48911,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,365,397,231,16392.09523,262.9005435,3010.753785,14715.45023,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
570,17,11,571,358,594,24461.10893,1286.671885,511.9722888,21182.87728,14608.37269,24464.72638,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,414,3,47,365,397,231,16392.09523,262.9005435,3010.753785,14718.61305,16317.50874,10166.02374,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1313
570,17,11,571,358,594,24468.12311,1286.671885,507.8735742,21186.49605,14616.11393,24467.74672,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,420,3,48,369,403,232,16120.01997,262.8783662,3052.17981,14563.55681,16065.93624,10083.43166,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,3131
570,17,11,571,358,594,24469.82505,1286.671885,504.4653543,21183.75333,14629.28581,24471.15314,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,426,3,49,374,410,234,15898.36635,263.1239907,3129.739122,14468.15394,15876.25034,9995.123088,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,3131
